ID;Beneficio;Compra;Acidez;AcidoCitrico;pH;CloruroSodico;Densidad;Azucar;Sulfatos;Alcohol;Etiqueta;CalifProductor;Clasificacion;Region;PrecioBotella
2225;527;1;2,52;0,21;7,97;1,103;1,0364;9,1;2,19;9,4;R;2;***;3;2,47
6055;527;1;-1,34;-0,9;8,75;0,066;1,00422;6,2;0,55;7,2;R;1;*;1;6
1988;527;1;0,435;0,04;8,65;-0,347;0,99692;3,8;-0,48;9,6;R;5;?;3;1,78
9598;527;1;0,62;0,2;7,6;0,046;0,97256;11,7;1,96;15;R;2;***;1;2,07
14870;527;1;1,26;0,31;8,59;0,045;0,9986;7,9;0,5;8,6;R;3;***;2;1,28
4070;527;1;-1,11;1,35;7,86;0,269;0,97872;12,7;1,81;13,3;B;3;***;1;2,5
2585;527;1;-0,05;0,08;8,64;-0,442;0,9942;7,2;-0,67;11;R;2;****;1;1,27
14929;527;1;0,31;0,28;8,79;0,039;0,98946;13,4;-0,67;17;R;2;**;1;3,23
3507;527;1;-1,18;0,4;7,84;-0,008;0,89455;4,2;0,96;9,8;M;3;**;1;2,31
6557;527;1;0,43;0,49;6,89;-1,126;1,0065;11,3;0,67;12,8;M;3;*;3;1,37
6963;527;1;-0,98;0,15;7,97;-0,421;0,9903;11,9;;12,5;R;3;*;1;1,44
10872;526;1;0,32;-0,99;7,92;0,513;1,03334;13,1;-0,13;13,8;M;3;***;3;5,03
15667;526;1;-0,45;0,22;7,87;0,267;0,99805;7,8;0,52;11,8;M;3;***;2;2,76
5483;526;1;-1,13;-0,67;7,48;-0,194;0,9941;13,4;0,04;15,4;b;2;*;1;1,52
6210;526;1;-0,59;0,23;8,55;0,327;0,9954;10,2;0,54;10,6;R;2;**;2;1,55
4741;526;1;-1,05;0,46;8,68;0,285;1,00113;7,1;0,7;9,6;R;4;***;2;1,01
9515;525;1;0,26;1,09;7,72;0,349;0,96909;10,8;;11,2;R;1;**;2;1,06
4459;525;1;1,76;0,27;8,57;0,554;0,99314;10,1;0,38;18,9;R;2;*;2;3,35
3002;525;1;1,6;0,16;8,14;0,072;1,04275;2,8;0,85;9,4;M;3;***;1;3,28
2997;525;1;0,22;0,38;8,28;0,054;0,95728;7,5;0,5;12,3;B;4;**;2;3,75
9995;525;1;0,24;1,16;8,08;-0,364;0,9982;7,6;1,56;11,7;R;2;***;1;4,06
10756;525;1;0,79;0,24;7,36;0,047;0,9766;5,9;0,45;12,3;R;2;?;1;3,32
5531;524;1;-0,87;2,51;8,42;0,419;1,03427;11,9;1,25;12,5;R;2;**;3;1,31
1949;524;1;0,31;0,32;8,36;0,069;0,9954;9,6;;10,2;B;3;**;3;7,73
3977;524;1;0,15;0,38;8,72;-0,596;1,00248;5,3;1,34;9,8;R;3;***;1;1,24
15583;524;1;0,24;0,25;8,68;0,083;1,04539;7,5;-1;9,1;R;2;***;3;3,86
9769;524;1;0,08;-0,61;8,67;-0,517;0,98171;10,7;1,07;117;R;2;****;3;1
6748;523;1;0,92;1,15;7,9;0,05;0,9927;9;1,36;9,5;B;2;**;2;2,65
7362;523;1;-0,32;0,46;8,31;0,037;1,0352;7,9;0,47;8,4;R;3;**;3;4
188;523;1;1,21;0,34;8,62;-0,399;0,97462;4,5;-0,75;17,5;M;3;*;2;1,19
3730;523;1;0,82;0,27;8,48;0,033;0,94904;4,9;-0,57;134;M;4;*;1;1,26
8564;523;1;0,27;1,31;7,1;-0,473;0,98988;8,5;;12,7;M;2;?;2;1,78
1709;523;1;0,94;0,88;7,99;-0,094;0,9962;10,3;0,4;11,3;M;2;**;2;2,04
8402;523;1;-0,45;1,38;7,87;0,29;0,9906;4,4;-0,56;11;M;1;*;2;1
6932;523;1;0,34;0,49;8,39;0,027;0,90511;1,9;-3;18,6;M;3;?;3;1
14570;523;1;-0,84;1,75;8,06;0,056;0,9997;6,7;0,53;9,2;M;4;**;1;1,26
10074;522;1;-0,15;2,15;7,59;-0,762;0,94855;8,9;0,61;9,7;R;5;**;1;2,15
3976;522;1;-0,95;1,81;7,88;999;0,99509;10,7;0,55;11,2;M;2;*;2;3,73
11004;522;1;0,28;-0,37;8,18;0,033;0,9961;5,4;-1,18;10,5;r;3;**;3;1
13035;522;1;0,19;-1,01;7,4;0,035;0,94094;4,3;0,36;13,8;R;2;**;1;2,3
11967;522;1;0,23;0,14;7,91;0,493;1,0351;9,8;-0,67;10;R;3;*;2;2,13
761;522;1;-0,03;0,25;8,13;0,584;1,01038;7,5;-1,07;13,2;R;3;?;3;5,63
2721;521;1;0,41;0,72;8,29;999;0,97384;3,6;0,38;11,4;MB;2;***;2;1
9232;521;1;0,16;0,49;8,28;999;0,98441;9,3;0,53;10,2;MB;5;***;1;1,04
9794;521;1;0,14;0,32;8,04;0,267;0,9924;9,2;2,35;120;M;2;**;2;1,02
2849;521;1;0,36;0,31;7,73;0,061;1,02871;10,5;0,28;11;M;2;*;3;3,81
2222;521;1;1,04;-0,29;7,97;-0,195;1,04351;7,3;1,67;7,4;B;1;****;2;1,41
5260;521;1;0,34;1,59;8,67;0,078;1,01168;6;0,7;9,7;M;6;**;3;1,04
2633;521;1;1,02;-0,72;7,08;-0,234;0,99628;9,7;0,91;10,3;b;3;***;1;2,75
13299;521;1;0,15;2,92;8,17;0,067;0,95201;5,1;;10,9;B;1;**;2;6,67
8881;520;1;0,33;-0,46;7,39;-0,342;1,02431;7,2;0,51;11;M;2;**;1;2,63
13578;520;1;0,87;0,36;7,8;0,334;0,98395;10,1;-0,93;122;M;2;*;1;1,37
13245;520;1;0,48;0,24;7,95;-0,174;1,01543;3,9;-0,84;8,2;R;2;**;;1,17
523;520;1;0,7;-0,14;8,26;0,044;1,0418;12,8;1,55;13,4;B;2;***;3;5,12
14108;520;1;-0,74;0,43;7,78;0,029;0,9952;8;1,6;9,4;M;2;*;2;2,42
9418;520;1;0,34;0,3;7,89;-0,485;0,97472;11,1;0,79;15,7;R;1;**;2;2,14
5930;520;1;-0,47;0,75;8,71;0,032;0,993;7,9;0,72;8,2;R;2;***;1;4,12
14318;519;1;0,2;-1,22;8;0,023;0,99062;6,6;-1,31;10;R;4;***;3;1,45
4505;519;1;-1,13;-2,94;7,86;0,18;0,98925;8,8;-1,31;14,6;M;2;**;2;3,9
7729;519;1;0,01;-0,02;7,65;0,085;0,99173;8,9;0,57;21,3;R;2;***;1;5,19
12871;519;1;0,24;1,65;8,19;0,517;1,04432;8,4;;10;B;4;**;3;1,98
12754;519;1;1,42;0,49;8,05;0,541;0,9971;9,3;0,57;16,7;r;4;***;2;2,76
370;519;1;-0,48;0,29;6,94;-0,216;1,00726;13,4;-2,35;13,6;M;2;?;1;3,73
1013;519;1;0,52;1,59;8,64;-0,59;1,001;4,9;-0,74;114;R;8;**;1;1,5
14948;519;1;0,28;-0,33;8,56;0,132;0,99922;8,2;;9,3;R;2;***;3;1
8353;518;1;0,67;-0,76;7,34;0,031;0,9917;11,4;0,39;11,6;R;4;*;2;3,64
10096;518;1;-0,39;0,29;8,17;0,02;1,00282;12,9;1,67;140;m;4;?;3;4,64
12940;518;1;0,27;-0,77;8,35;-0,016;0,9929;6,6;1,05;17,5;M;3;**;1;3,43
13415;518;1;0,44;0,27;8,59;0,057;0,99257;10,2;0,36;18;M;3;?;2;1,49
8504;518;1;0,3;-1,04;7,76;999;0,99763;6,4;0,37;8,5;B;2;*;1;2,29
15757;518;1;0,28;1,63;7,74;999;0,9592;10;4,04;10,7;R;2;**;1;1,14
15291;518;1;0,31;0;7,82;0,058;0,99536;4,7;1,33;11,2;M;4;**;2;2,74
621;517;1;0,295;0,2;7,7;0,432;0,98349;14;2;14,1;r;1;*;3;3,52
14229;517;1;0,33;-0,6;8,37;0,078;0,99311;8,3;-1,17;17,8;R;4;**;3;1,47
7128;517;1;0,17;1,19;8,31;-0,954;0,98221;11,4;0,51;15;R;3;*;3;5,04
3738;517;1;-0,05;1,9;7,97;0,033;0,97184;4,8;1,77;14,1;R;4;***;2;4,26
4025;517;1;0,2;0,38;7,38;0,34;0,994;8,5;0,58;12,6;R;2;**;2;2,77
13236;517;1;0,14;0,26;7,91;-0,561;1,03799;9,7;-0,57;9,8;R;1;**;3;1
2385;517;1;0,15;0,18;8,36;-0,367;0,99166;10,2;-0,81;11;B;2;**;2;3,16
13922;517;1;0,83;0,31;7,95;0,319;0,9986;10,9;0,5;-2,5;R;3;***;2;2,54
2480;517;1;2,82;-0,84;7,97;0,588;1,03659;12,2;0,78;12,6;MB;3;**;3;6,45
2271;516;1;-0,055;-0,91;8,67;0,696;0,99738;6,6;0,42;9,6;R;5;**;3;1,49
9699;516;1;0,11;1,28;8,37;0,088;0,99226;11,7;0,39;11,8;R;1;***;3;1,94
15612;516;1;0,36;0,32;8,45;0,051;0,99354;11,7;0,5;12,2;R;3;**;3;1,11
11309;516;1;0,39;0,52;8,32;0,035;0,99144;3,4;1,26;12,5;R;3;***;3;3,14
6373;516;1;1,39;0,47;8,35;0,039;0,89799;9,6;2,09;10;r;5;**;3;3,51
12657;516;1;0,27;0,42;7,82;0,076;0,99556;11,9;;12;R;2;*;3;2,48
13793;516;1;0,18;0,49;7,96;-0,518;0,95334;6,8;0,37;9,3;r;2;**;1;1,42
8837;516;1;0,36;0,38;8,3;0,192;0,99274;8,1;0,43;8,7;R;2;****;1;3,79
8897;516;1;0,23;0,2;7,8;0,253;0,99268;12,4;-0,76;13,3;M;2;*;3;2,38
2458;516;1;0,35;1,14;7,98;-0,034;0,96506;9;1,91;19;M;3;?;1;2,72
8248;516;1;1,59;0,21;8,25;0,05;0,9928;8,9;1,86;146;M;2;*;2;1,2
9134;516;1;0,36;0,37;7,97;0,019;0,99036;6,1;2,06;18,8;M;3;***;1;1,54
1126;516;1;0,35;0,34;7,09;-0,029;0,9944;13,3;0,39;13,7;M;3;**;1;1,17
13631;516;1;1,32;0,38;8,28;999;0,99288;9,4;0,37;13,8;R;2;?;1;1,33
5080;516;1;0,25;-1,21;7,64;999;0,94316;8,2;-1,01;10,7;R;3;*;3;1
2281;516;1;-1,23;0,28;8,13;0,032;0,99172;10,3;1,72;12,3;R;2;***;2;2,09
9340;515;1;0,2;0,43;8,12;-0,278;1,03654;8,6;0,9;13,9;R;1;**;3;2,31
13812;515;1;1,15;-2,17;8,38;0,038;0,9923;9,1;-0,55;11,3;M;2;*;1;1,48
1888;515;1;0,2;1,86;8,39;0,044;0,9811;7,5;2,11;7,7;r;3;**;1;3,57
13330;515;1;0,3;0,49;7,26;0,058;0,99656;8,3;-0,27;127;B;2;***;1;2,77
2;515;1;0,16;-0,81;8,48;-0,425;1,02792;11,2;0,7;144;M;2;***;1;1
9937;515;1;0,25;0,39;7,17;-0,25;0,99162;9,7;0,47;14,3;R;3;***;3;2,69
7233;515;1;0,44;0,27;8,11;0,055;0,99534;10,6;0,4;10,8;b;2;***;1;3,48
7133;515;1;-0,7;-0,04;8,05;0,733;1,0021;9,3;0,35;12,1;M;3;***;3;4,01
5195;514;1;-0,25;0,32;7,65;0,617;1,01044;8,4;-0,92;18;R;2;*;3;2,42
12346;514;1;1,16;1,68;7,51;0,043;0,99632;13,5;0,5;15,3;M;2;*;2;1,29
5729;514;1;0,8;-0,68;7,56;-0,51;0,95344;10;3,87;10,1;B;2;*;1;2,13
6215;514;1;-2,29;0,28;8,55;0,051;1,00627;13,4;1,34;142;M;2;**;1;1,62
104;513;1;-0,88;0,26;8,2;0,298;0,96461;12,9;0,32;13,1;R;1;?;1;1,39
5140;513;1;-0,43;0,35;8,25;999;0,99128;11,7;0,56;12,5;M;3;**;2;3,48
7426;513;1;0,39;-1,33;8,47;0,027;0,96095;11,8;-1,13;15,3;R;2;**;2;4,27
1886;513;1;0,32;0,43;8,25;999;0,99966;8,5;0,47;9,3;M;2;**;2;2,5
492;513;1;1,21;1,51;8,62;-0,465;0,94971;10,2;1,97;14,2;R;2;**;2;1,32
8809;513;1;0,17;0,32;8,29;0,048;1,0083;10,3;-0,39;16,3;R;2;**;3;1,05
5731;512;1;0,25;0,22;7,78;-0,009;0,96395;13,6;1,52;14,3;M;2;***;1;1
1374;512;1;0,26;0,26;7,38;0,027;0,9931;9,3;1,07;14,5;m;3;*;1;1,26
11668;512;1;0,21;0,28;7,15;0,162;0,9957;16;0,24;17;R;4;*;2;1,15
2003;512;1;1,43;0,22;7,86;-0,487;1,0315;7,2;;10,7;M;2;*;1;1,6
8909;512;1;0,18;0,79;8,54;0,041;0,95362;8,9;-0,02;9,9;b;3;**;1;2,23
7949;512;1;-0,01;0,31;8,1;0,035;0,99572;10,6;1,73;10,7;M;2;***;2;1,62
576;511;1;0,22;0,48;7,42;0,662;0,9944;12,4;-0,29;13,2;B;3;***;2;1,17
5196;511;1;0,43;0,49;6,88;0,336;0,97021;10,5;0,59;11,3;M;4;*;1;1
70;511;1;0,28;0,35;8,32;1,197;0,95511;9,2;2,14;10,1;M;2;?;3;1,32
1102;511;1;-1,1;-0,26;8,52;-1,155;0,9903;7,3;0,39;12,3;M;3;?;1;2,32
1813;511;1;0,81;-0,19;7,62;0,051;0,99756;11,7;;14,8;r;3;***;;3,13
15636;511;1;1,26;-1,11;8,26;0,051;0,99835;9,3;0,54;9,5;M;2;***;1;8,28
2891;511;1;-0,06;0,02;8,58;0,179;1,0004;7,3;0,82;8,9;M;4;**;1;3,12
4486;511;1;0,49;-0,36;8,68;-0,087;1,01626;7,4;2,68;15,2;R;5;*;3;1,77
9238;511;1;0,27;0,02;8,24;0,2;0,99237;8,4;0,59;10,1;R;2;*;1;1
15410;510;1;0,3;1,52;7,44;0,044;0,9924;6,9;0,57;14,8;r;2;***;3;1,9
5605;510;1;0,36;0,43;8,21;0,303;1,03763;8,9;0;16;M;4;*;1;4,23
11532;510;1;0,33;0,53;7,72;-0,474;0,98731;9,6;0,72;9,8;R;4;**;1;2,8
7921;510;1;0,39;1,58;7,97;0,275;0,99851;11;1,68;11,6;R;2;***;1;1,62
975;510;1;-0,04;-0,29;8,46;-0,296;0,99907;6,4;2,25;13,1;R;3;**;2;2,4
9344;510;1;0,07;1,45;7,68;0,044;0,9946;11,5;0,76;12,2;M;2;*;3;2,56
6263;510;1;0,32;0,29;7,09;0,073;0,99639;6;0,41;8,7;r;2;**;1;1,33
8800;510;1;0,25;1,33;8,31;0,043;0,99524;7,6;0,28;16,5;R;2;***;2;2,64
15428;510;1;1,85;-1,1;8,43;0,094;0,9979;12,3;0,7;12,5;M;4;*;1;1
2834;510;1;0,3;0,47;7,7;0,202;0,9927;10,5;0,45;10,6;R;2;**;1;1,73
13141;510;1;0,95;0,34;7,38;0,341;0,9927;7,9;0,12;10,5;R;3;?;2;1,01
10539;510;1;0,24;-0,91;8,51;0,052;0,96539;12,2;1,46;12,3;R;3;*;1;2,7
11655;509;1;1,16;0,07;7,53;0,069;0,95999;7,2;0,52;7,3;B;2;**;1;2,35
13071;509;1;-1,21;0,54;8,66;-0,042;0,9932;4,9;1,24;10,6;R;2;**;3;1,97
2932;509;1;1,16;-1,07;8,1;999;0,9961;11,5;0,59;11,7;R;3;**;3;1,13
13556;509;1;0,04;0,32;8,25;1,045;0,9956;9,2;0,4;9,4;R;3;**;3;1
4222;509;1;1,87;0,27;7,99;0,051;1,03247;9,4;0,53;10,4;R;1;**;1;2,38
1427;509;1;0,43;-0,13;7,22;0,056;0,95057;9,8;0,43;10,9;r;3;*;2;8,09
3016;509;1;0,38;0,33;7,62;0,509;1,03903;14,2;0,44;14,8;R;3;**;3;1,13
2250;509;1;0,32;0,73;8,31;0,054;1,0167;5,3;0,55;6;B;3;***;3;1,11
14286;509;1;1,36;-1,05;8,32;0,067;0,98882;9,2;0,43;11;m;2;**;2;1,98
1276;508;1;-0,51;0,34;8,18;0,237;0,89251;15;-1,73;15,6;R;3;**;1;2,77
14094;508;1;0,92;-0,11;8,43;-0,088;0,95096;11,3;;11,9;R;1;**;3;1,05
13039;508;1;-0,04;1,42;8,38;0,04;0,9978;7,6;1,72;8,9;M;4;**;3;1
2116;508;1;-0,13;0,93;7,39;0,088;1,00307;6,8;;107;R;4;*;3;6,26
2382;508;1;0,52;0,31;8,45;0,036;1,03224;13,6;0,91;13,9;M;2;***;2;3,01
8168;507;1;0,13;0,38;8,38;-0,233;0,99112;9;-0,96;11,8;R;3;**;1;2,87
11071;507;1;1,67;0,1;8,08;0,062;0,98812;16,5;0,41;17;R;2;*;3;3,73
2345;507;1;0,18;0,85;7,36;0,038;0,9924;7,6;0,58;107;M;1;?;3;5,18
9172;507;1;0,47;0,37;8,09;0,037;0,95521;10,8;1,38;10,9;R;2;**;2;1,61
10155;507;1;0,28;-0,82;8,63;0,046;1,03529;9,8;-2,13;11,6;R;2;**;3;3,82
9226;507;1;0,26;0,28;7,66;999;0,99254;8,8;0,91;9,5;M;2;*;2;2,93
4830;507;1;1,93;1,25;8,41;0,173;0,95328;5,8;-0,39;8,9;M;4;*;2;1,14
15869;507;1;-0,52;2,86;8,17;0,034;0,99218;13;0,15;13,6;b;2;*;1;2,04
3289;507;1;0,99;0,11;7,42;-0,418;0,97783;11,5;0,36;12,5;R;2;***;1;3,84
3094;507;1;1,38;1;8,17;-0,594;1,03921;9,2;2,1;12;R;4;***;1;5,22
6304;507;1;0,565;-0,44;8,11;0,093;0,9998;5,1;0,61;-0,8;B;5;?;2;2,34
8972;506;1;0,2;-0,45;8,7;0,047;1,02628;8,7;0,35;10,1;M;3;**;2;3,23
9661;506;1;0,15;0,4;8,35;0,05;0,9932;11,6;0,45;12,5;B;3;***;2;1,13
7911;506;1;-0,2;0,3;7,7;999;1,00179;10,7;1,64;12,9;R;2;**;2;2,21
272;505;1;1,18;0,3;8,23;-0,633;1,08993;11,6;;12,2;R;3;*;2;1
8950;505;1;0,52;-0,45;8,36;0,386;0,97786;15,5;0,38;16,2;R;4;****;3;1,93
12619;505;1;-0,22;0,87;8,08;0,034;0,99627;10,3;0,43;12,1;R;1;**;2;3,5
12497;505;1;0,81;0,36;7,88;0,397;0,9418;8,4;0,6;14,9;B;4;*;1;1,31
14912;505;1;-0,53;1,12;7,84;0,03;0,99244;6,2;0,54;16,3;M;2;***;2;2,49
15669;504;1;0,22;0,3;8,78;-0,086;1,00005;11,6;1,19;15,9;B;3;***;2;5,49
8198;504;1;-0,96;0,49;8,63;0,414;1,011;12,3;-1,01;12,8;MB;5;**;2;2,13
6416;504;1;0,4;-0,9;8,05;0,068;0,99754;10,7;0,86;11,7;M;6;*;2;2,32
5372;504;1;0,84;0,32;8,14;0,026;0,99332;3,7;-1,37;12,3;R;2;***;2;1,16
13499;504;1;1,25;-0,37;8,24;0;0,99618;6,1;0,45;146;R;2;**;3;1,57
11835;504;1;0,27;-0,06;7,74;-0,543;0,98918;8,8;-1,21;13,8;R;2;?;3;4,24
8927;504;1;0,21;0,36;7,64;0,02;0,99146;3,7;2,39;13,4;R;2;****;1;1,18
12489;503;1;1,16;1,21;8,19;-0,367;1,00234;5,4;-2,13;12,7;mm;3;*;3;6,03
2379;503;1;1,12;0,34;8,36;0,042;0,99179;15,2;0,47;15,6;M;2;*;3;1,04
6451;503;1;0,25;1,76;8,03;999;0,998;7,6;0,49;10;R;4;**;3;1
11021;503;1;0,16;0,61;7,72;0,057;0,991;13;0,99;24,7;R;2;**;3;3,29
686;503;1;0,39;1,64;8,28;0,047;0,9951;6,2;0,31;11,8;M;3;*;3;1,24
15672;503;1;-1,3;1,56;8,69;0,565;0,95172;10,6;-0,61;12,6;b;3;**;1;2,45
15184;503;1;1,06;1,37;7,91;-0,189;0,95243;9;0,4;10,2;R;4;*;3;2,44
2705;502;1;0,21;0,34;8,57;0,009;0,99091;8,7;1,38;11;R;2;**;2;2,13
3955;502;1;0,68;0,3;8,62;-0,251;0,97283;7,5;0,5;9,6;B;3;**;3;3,55
13209;502;1;0,19;0,05;7,86;0,501;1,03496;7,6;-0,2;11,7;r;2;**;1;1,36
13092;502;1;0,17;1,72;8,86;0,043;0,99338;7,8;1,15;15,4;B;3;***;3;3,17
15236;502;1;0,29;1,04;8,22;0,043;1,03745;6,3;0,41;6,4;B;3;*;3;2,32
10851;502;1;0,28;1,31;7,24;-0,027;1,01158;6,4;1,99;12,9;R;2;***;1;1,86
12743;502;1;0,58;0,32;8,7;-0,365;0,99134;5,4;0,68;11,2;R;2;***;2;1,15
8210;502;1;0,22;0,26;8,71;-0,049;0,9917;8,5;-0,78;10,5;R;2;***;1;1,3
2909;501;1;-0,41;-0,8;8,51;-0,261;0,98483;14,8;0,45;15,4;R;2;***;2;1,04
6178;501;1;0,49;0,66;7,59;0,04;1,06933;9,9;0,42;10,2;r;3;**;3;1,35
9361;501;1;0,16;0,23;8,88;0,05;0,99795;12,6;0,43;13,6;R;3;***;3;4,78
11836;501;1;0,27;-0,71;7,82;0,264;0,9974;4,3;0,59;9,6;R;4;**;1;2,94
1697;500;1;0,18;-0,49;8,56;0,04;0,9923;10,7;-1,08;11,5;R;4;**;3;1,91
15856;500;1;0,22;0,33;8,42;-0,238;1,01628;10,7;1,18;13,7;R;4;**;3;1,98
3379;500;1;0,31;0,34;7,97;0,042;0,94013;7;0,47;103;R;2;***;1;1
958;500;1;-0,3;0,27;8,02;0,041;0,99535;14,6;0,79;15;R;3;**;2;1,86
14104;500;1;-0,24;0,85;7,51;0,161;0,9971;8,6;2,17;9,2;R;2;***;2;2,03
10022;500;1;0,24;0,27;8,34;0,04;0,99691;13,8;;143;R;2;***;2;2,46
10795;500;1;-0,8;0,83;7,74;0,612;1,02063;10,1;0,51;10,4;B;2;*;2;2
6687;499;1;-0,61;-0,12;7,39;0,022;0,94975;4,5;-0,26;9,7;M;2;**;2;1,15
16;499;1;0,33;-1,06;8,53;0,518;0,96643;5,7;-0,86;6;b;2;**;1;1,24
11001;499;1;0,74;0,21;7,35;0,05;1,02822;10,3;1;10,7;B;4;**;3;2,93
2712;499;1;0,445;0,56;8,58;0,04;0,94728;13,2;0;15,3;B;4;*;2;1,3
10207;499;1;1,4;0,31;8,35;0,664;1,03983;6,8;-0,28;7,5;R;3;?;3;1,27
1702;499;1;0,12;0,32;7,83;0,037;0,9952;6,8;-1,46;7,6;M;3;**;2;2,6
13968;499;1;1,31;0,99;8,22;0,396;0,9675;13,5;1,25;16,7;B;3;**;2;2,06
5978;498;1;2;1,4;7,31;-0,104;0,9906;9,8;0,3;11,9;B;2;***;3;1,08
11308;498;1;0,32;0,48;8,37;0,652;0,9982;7,6;0,7;7,8;R;3;*;;2,12
10067;498;1;0,25;0,34;8,13;0,301;1,0139;11,4;-1,31;11,9;R;3;**;2;4,14
12834;498;1;2,23;0,29;8,22;0,046;0,97488;4,4;0,53;14,6;M;1;?;3;1,1
12558;497;1;0,85;1,01;8,23;0,091;1,0004;6,6;0,49;6,8;b;8;*;2;2,58
8659;497;1;0,92;0,32;7,23;999;0,99011;6,7;0,34;14;M;2;***;1;2,81
2112;497;1;0,15;0,55;7,58;0,299;0,9956;9,3;0,39;10,1;m;2;*;1;2,36
15135;497;1;-0,46;1,94;8,63;0,019;1,03212;10,1;;17,2;B;3;*;2;2,57
7772;497;1;0,3;0,42;7,58;0,045;0,9991;7,4;;10,5;b;3;**;3;6,12
10670;497;1;-0,32;0,35;8,19;-0,229;1,07659;9,1;3,85;14,6;B;3;**;2;1,87
3412;496;1;0,44;0,31;8;0,053;0,99587;9,7;0,59;17,3;R;3;?;3;1,44
5575;496;1;0,5;0,49;7,56;0,057;1,0024;6;0,61;6,2;B;3;*;2;1,17
4597;496;1;0,31;0,49;8,03;-0,288;0,91037;7,6;0,58;8,2;R;5;?;3;2,61
4471;496;1;0,3;0,21;8,37;0,103;1,03595;18,1;0,53;18,3;M;3;*;3;5,27
12271;496;1;0,16;0,88;8,3;-0,515;0,94762;7;0,54;14,6;m;2;**;1;1,45
11289;496;1;1,16;1,33;8,4;0,052;0,97815;9,4;0,69;11,6;R;3;*;2;1,02
9116;496;1;-0,06;0,3;8,86;0,047;0,94967;11,5;;14,8;R;2;***;1;2,34
15087;495;1;1,46;-1,1;7,73;-0,43;0,95876;7,1;0,08;12,4;M;2;**;2;6,84
354;495;1;0,34;-0,15;8,42;0,064;0,9984;4;1,36;10,2;r;5;?;2;3,01
13738;495;1;0,4;0,32;8,34;0,357;1,01754;10,2;0,77;16,5;MM;5;*;2;1,17
8846;495;1;0,13;1,29;7,69;999;0,98188;10,7;0,81;-0,5;R;1;**;3;1,18
7107;495;1;1,2;-1,02;8,47;0,1;0,96361;7,6;0,48;8,5;M;2;?;1;3,61
3236;495;1;-1,07;0;7,26;-0,912;0,99666;10,2;-0,64;15;M;2;**;1;1,34
7807;494;1;0,3;-0,36;8,16;999;0,98521;10,3;-0,14;10,8;M;2;?;1;1,76
7461;494;1;0,54;0,14;8,53;0,265;1,03107;9;;16,1;R;1;**;2;1,5
11653;494;1;0,25;1,23;7,53;0,064;0,99163;7,7;1,87;11,1;M;2;**;1;1,41
316;494;1;0,28;0,35;8,46;0,054;0,99178;7,9;;10,7;R;3;**;3;2,05
5595;494;1;0,55;-1,36;8,44;0,022;1,01101;6,7;0,44;13,6;R;4;*;;1,78
6273;494;1;0,3;0,05;7,87;0,037;0,98987;7,3;1,42;12,4;M;2;***;1;4,59
1903;493;1;0,88;0,89;8,54;0,029;0,98944;8,5;-0,15;11;M;3;*;3;1,36
10190;493;1;0,32;-0,09;7,91;0,627;0,99184;11,9;-1,04;12;M;2;?;2;1,57
6749;493;1;0,24;0,35;7,15;0,031;1,02339;9,2;;9,3;R;2;***;3;1
10502;493;1;0,45;0,3;8,92;0,094;1,01457;11,6;-0,11;11,8;R;3;*;1;2,75
8676;493;1;0,24;0,39;8,6;0,052;0,99888;5,4;0,49;9,2;M;2;*;1;1,55
14781;493;1;0,42;0,41;8,19;0,433;0,9951;6,1;0,52;11;R;5;**;1;3,78
8332;492;1;0,54;0,04;7,94;-0,04;0,9942;7,8;;11,4;B;1;?;3;1,84
1568;492;1;0,2;0,24;8,52;999;0,9909;12,5;0,47;12,7;M;1;**;2;1,43
11455;492;1;-0,95;0,98;7,57;0,035;1,02675;11,6;-2,41;12,4;R;2;**;2;1,24
11193;492;1;0,89;0,31;8,4;0,034;0,97777;13,2;0,46;14,4;R;2;***;1;3,76
1693;492;1;1,33;0,58;8,48;-0,417;0,95918;9,1;;9,5;M;4;*;3;2,28
6239;492;1;0,53;0,01;8,02;999;0,995;7,1;-0,46;7,2;R;3;?;3;5,59
7693;491;1;-0,73;0,34;8,27;999;1,01482;7,4;0,11;13,3;M;2;*;1;3,75
7836;491;1;0,27;0,3;8,39;0,045;0,992;9,7;-1,17;14,4;B;2;***;1;2,66
694;491;1;-0,59;0,37;8,75;0,041;1,03352;7,7;0,5;15,3;M;2;**;2;3,72
14251;491;1;-1,24;0,15;8,7;-0,37;0,99571;9,2;-2,64;10,8;R;1;*;1;1,37
7123;491;1;0,21;0,34;8,81;0,04;0,98703;14,1;0,38;14,5;B;2;****;3;3,44
4693;491;1;0,58;0,08;8,14;0,048;0,9759;9,8;2,16;10;B;3;**;3;2,04
7185;490;1;-0,72;-0,64;8,65;0,079;0,95521;6,2;0,58;-1,6;R;3;**;1;5,47
12005;490;1;0,41;0,22;7,45;0,052;1,03228;6,5;1,34;13,6;R;2;*;;1,54
2496;490;1;0,15;2,21;8,33;0,045;0,9983;10,1;0,4;11;B;2;***;3;3,04
6514;490;1;-0,45;0,29;8,13;-0,411;0,9902;7,9;-1,24;8,3;m;3;*;1;2,09
4150;490;1;0,27;0,46;7,63;-0,253;0,98444;9,3;0,67;9,4;R;2;*;2;2,04
3561;490;1;-0,84;-1,14;8,16;0,071;0,97633;6,1;0,92;11,5;M;1;**;2;1,77
5114;490;1;0,32;-0,99;7,47;-0,406;0,9946;8;1,95;8,3;r;3;**;3;4,9
