sample_id,tumor_1_normal_2,ARHGEF10L,HIF3A,RNF17,RNF10,RNF11,RNF13,GTF2IP1,REM1,MTVR2,RTN4RL2,C16orf13,C16orf11,FGFR1OP2,TSKS,ATRX,PMM2,LOC100272146,ASS1,NCBP1,ZNF709,ZNF708,RBM14,NCBP2,DISC1,CAMK1,RPL37,SPR,ZNF700,ZNF707,CAMK4,ZNF704,LOC339240,GOLGA6B,RNF115,RNF112,ZC3H14,SPN,HMGCLL1,NACAP1,LRRTM1,GRIN1,RBMY1A3P,DHX8,DHX9,LOC441204,TCOF1,LRRTM3,NUP98,XPC,SLC12A2,GRINA,LRRTM2,NUP93,HAP1,KLRA1,CAMKV,SPPL3,GOLIM4,ZNF646,OPA3,OPA1,RHEB,RAB40C,RAB40B,RAB40A,COL7A1,MDP1,GTSE1,FAM183A,ARFRP1,OVCH1,FAM183B,PSAP,KIAA0831,SPPL2A,SLC46A1,TGFBR2,ITGA8,ITGA9,STK40,MYO3B,ATP2A1,ATP2A2,ATP2A3,ITGA1,ITGA2,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7,TRHR,LOC100132288,DENND4A,DENND4B,DENND4C,SWAP70,RARRES1,LOC100132287,PHLDA3,PHLDA2,TACO1,PMM1,GAP43,NENF,SQLE,MRPL28,LOC100289341,FBXL13,FBXL12,FBXL15,CYP27B1,FBXL17,FBXL16,FAM169A,FAM116B,FAM116A,FAM169B,RALGAPA2,GHDC,H19,SDK2,GRP,TPRN,THSD4,KIAA0895L,CHST9,CHST8,COL4A5,COL4A4,COL4A3,COL4A2,COL4A1,SLC35D2,CHST1,ZNF879,CHST3,CHST2,CHST5,CHST4,CHST7,CHST6,ITGAX,OR8J1,SNORD115-17,BCL2A1,GPSM2,HLCS,NOG,LIPG,ITGAV,HIBCH,ZNF703,ITGAL,ITGAM,LOC286359,HLF,NOV,FAM134C,FAM134B,FAM134A,SERPING1,SMAD9,TRERF1,LOC653501,LRPAP1,LQK1,SMAD6,SMAD7,GOLPH3L,SMAD1,AFTPH,SMAD3,MUS81,AMMECR1L,IL1RAPL1,TMPRSS11B,IGF2R,TMPRSS11D,TMPRSS11F,ZC3H10,RAD21L1,IL1RAPL2,SLC36A3,CKS1B,SLC36A1,ST13,RPL31P11,C14orf115,ZC3H15,TMEM213,C14orf118,ARTN,ART1,HRH3,ART3,HERC2P2,ART5,ART4,LIPG
TCGA-BH-A1FG-11,2,8.0788,8.0586,0.5048,11.3697,12.5606,11.9365,12.6628,5.2428,0,4.2169,7.6855,0,9.7,1.6298,11.3605,8.5276,4.7309,10.5495,9.7584,7.6468,8.6937,9.7372,10.9917,7.2261,8.3454,13.8945,8.4936,8.3965,4.3709,2.7793,7.8146,0,0,9.0672,5.0737,10.84,6.9803,7.5209,8.6158,0,2.6884,0,9.183,11.8302,6.2714,8.5317,0,10.9979,9.4891,11.89,11.8643,5.0915,8.6049,4.9423,6.149,0,10.9788,7.8569,7.3009,8.6219,10.9279,10.8665,8.174,9.9049,1.1743,5.3942,7.6983,2.7793,0.8781,6.5482,1.1743,0,13.0111,10.0624,9.7895,9.4673,13.4535,1.1743,7.1388,9.7626,3.2294,1.6298,12.1936,8.2808,9.2209,10.4099,9.9472,7.1104,9.8827,12.3548,9.0917,0,6.8863,9.1137,8.5415,11.2094,11.6503,11.4182,7.262,9.2005,5.8985,7.1259,7.297,3.3528,9.972,8.5656,7.0458,5.2428,6.2635,7.7203,4.3709,4.3112,10.5955,7.5978,8.1906,6.1827,10.8632,0,7.793,7.7765,10.6929,7.3683,5.0915,6.0702,10.5373,6.3624,8.5862,4.882,9.7423,5.5048,5.3942,11.3324,12.3154,9.3908,5.5571,7.4151,9.4933,8.0357,2.6922,3.2924,6.6114,2.7793,5.5951,0,0,4.7976,7.5376,9.443,3.2924,6.7357,11.6943,9.6331,6.4956,7.2462,6.4479,0,10.735,10.7172,10.6911,10.2933,11.2492,13.6386,4.3112,7.2422,7.9673,8.1163,4.4281,6.7413,9.981,11.0478,10.509,11.2257,10.2238,7.5978,9.6369,0,0,10.0987,0,0,6.9365,0,3.8486,0,10.0471,6.7012,13.3879,2.2541,0,10.6002,3.6702,7.6618,2.8647,0,0,2.8647,9.743,2.3756,4.9423,1
TCGA-A7-A13G-11,2,8.599,10.0837,0,11.8645,12.2617,11.2799,12.9658,5.6615,0,4.5211,8.2323,0,9.4878,3.9672,11.8978,8.8013,5.1851,13.5598,9.9422,6.132,7.4683,9.5365,10.5046,7.6516,10.5672,13.3219,9.169,7.9414,5.9061,2.0886,9.5209,0,1.7824,9.0356,4.5958,10.555,6.4993,4.9585,7.5426,1.1506,0,0,9.7844,11.6636,7.72,8.782,2.341,11.3685,9.9719,9.7364,12.9486,7.2234,8.9265,0,5.973,0,10.3785,9.5796,8.1165,8.8266,11.434,10.2045,8.0226,8.1165,2.2203,2.7427,7.1518,4.0403,0,8.0714,0.8586,0,15.0622,9.864,10.0542,9.8943,14.1765,6.7157,8.7208,10.8083,1.9436,2.341,12.378,8.9821,11.443,7.2155,8.5761,7.1903,10.9909,11.8084,13.075,0.4923,8.0136,9.404,9.7315,11.4521,11.3172,8.2106,7.9651,11.1615,3.6307,8.4889,10.5763,2.4524,9.7058,7.0394,8.3466,5.0499,4.4423,8.4676,5.7294,1.9436,10.5886,1.9436,4.6668,6.1651,9.5161,1.6009,10.6545,8.5528,12.6244,4.1435,0.4923,6.1404,7.2194,7.3826,1.1506,3.9672,6.5813,4.0042,1.7824,14.2164,14.6941,8.5036,5.2482,6.5565,9.4721,7.6012,1.1663,0.4923,6.8989,1.6009,5.973,0,0,3.3142,7.1822,9.3326,2.7427,2.5558,11.834,11.0107,6.8232,7.1259,8.2126,0,12.013,8.1333,10.9143,10.0337,11.2971,13.9173,7.0349,8.5653,8.0495,10.0696,2.2203,7.78,9.4975,9.7904,9.8244,10.1169,10.6804,8.108,10.074,1.6009,0,12.5433,0,0,7.2998,0,1.3933,0,9.4746,8.614,12.9897,3.1912,0,10.251,0.8586,8.2746,0.8586,0,0.8586,1.1506,11.2523,2.7427,4.9773,1
TCGA-BH-A0DK-11,2,9.3734,4.1624,0,12.03,11.8054,10.8767,12.511,4.4393,0,4.339,8.0182,0.369,9.1628,2.0726,11.4945,9.6706,4.4776,9.6949,10.0707,6.7191,7.8333,9.8291,10.6777,7.2339,7.1379,12.7141,10.1297,8.1542,7.4247,2.5017,8.9455,0,1.6043,9.3879,2.5017,10.6323,6.793,6.856,6.2239,0.6627,4.9821,0,10.4426,12.1696,5.3654,9.6837,0,11.7372,10.4471,12.3106,11.991,5.1215,9.5886,5.4254,4.7673,1.7363,10.2241,9.6745,8.8521,9.3231,11.0449,9.8456,8.9197,8.6196,1.7363,8.7879,7.3461,5.6003,2.5017,8.9057,1.2971,0.6627,14.9378,9.0665,10.1338,9.7308,12.162,4.3799,8.4888,10.4678,3.8777,1.6043,12.5704,9.3562,9.8752,11.4266,11.7503,7.3899,10.107,12.3767,8.5905,0,6.3375,9.3477,9.3079,10.958,11.7301,9.7423,7.5421,9.2062,7.2506,8.3565,8.1763,2.9456,9.7531,11.1118,9.2455,5.5016,3.8777,8.0598,6.8267,5.5016,9.7849,6.906,7.2085,7.4775,9.703,0,9.5504,9.606,8.6865,8.6524,9.0097,8.0566,12.1837,7.5623,7.6083,8.4817,10.8493,6.8193,5.6175,12.0555,11.4042,8.6207,9.7854,6.4572,10.4701,7.3363,2.2694,3.5589,5.6926,4.7673,7.8553,0,0,5.5473,8.4626,10.4127,4.5148,6.0571,11.7377,10.6161,8.8845,7.5778,7.3233,0,9.9686,7.5756,10.9632,9.6279,11.1972,12.1445,5.5292,7.7321,7.5489,11.0156,5.5652,5.9658,9.472,10.2647,9.4263,11.07,9.9042,8.5817,9.9225,0.6627,0,12.156,2.1692,4.5512,7.3467,0,2.6431,0,8.4652,7.8091,12.5773,1.115,0.369,10.5404,3.8564,8.1893,5.3029,0.9064,0,1.115,9.9882,3.6621,2.1692,1
TCGA-BH-A1FC-11,2,9.5475,8.0493,0,11.7358,11.8542,10.68,12.4913,6.5347,1.4725,5.2584,8.3455,0,9.4025,2.5195,10.9657,9.6137,4.9066,11.8075,9.588,6.9413,7.9319,10.1383,10.8203,7.8369,8.7475,13.5166,8.9856,8.509,7.148,2.6612,7.9001,0,1.1266,8.7893,4.6588,10.3708,8.2533,5.0423,6.8331,0.6706,4.5169,0,9.9917,11.6668,6.0719,9.1688,1.1266,11.472,10.2919,12.2355,12.2359,4.788,9.5245,3.3878,5.8968,0,10.5299,9.3783,8.5043,9.425,10.6211,10.22,8.7059,8.4973,2.6612,6.675,7.3727,4.4403,1.1266,8.6475,1.7514,1.4725,15.0321,9.6188,9.6435,9.2962,13.5292,5.1424,8.1992,11.0801,2.5195,1.985,12.3095,10.2279,9.8784,9.974,11.2068,8.381,11.6406,12.0917,11.0344,0,8.4046,9.2493,9.7807,10.5877,11.6374,10.4972,8.0685,10.2617,6.5801,8.5346,8.6517,3.5424,10.1601,8.7776,9.3445,6.6582,3.4672,8.6303,7.1954,4.9066,9.7711,8.1639,7.4063,7.621,9.7682,0.6706,9.009,9.4138,11.5152,7.5269,3.3878,8.1,10.8141,7.6612,6.4688,5.4658,9.8472,6.6153,5.63,12.976,13.1261,8.7482,7.0612,6.8029,9.9681,8.2449,4.4016,1.985,6.7562,3.747,7.9935,0,0,6.3057,7.447,9.3472,2.6612,5.4658,11.7767,8.8899,8.1846,8.9237,8.0331,0,9.3327,9.7584,10.6665,8.6997,11.1985,14.1435,5.7928,7.8929,7.6637,10.3421,4.9348,7.6721,9.4088,9.9638,9.7847,10.5596,10.8404,8.7854,9.6647,0,0,11.253,0,1.4725,7.7134,0,3.018,0,8.9272,7.7495,12.4012,1.7514,0,10.3375,8.3216,7.6929,3.5424,0,0,3.9812,9.3511,3.9812,4.5169,1
TCGA-E9-A1NG-11,2,10.1785,7.8284,0,11.8528,11.9259,10.9921,12.5523,6.284,0.5333,4.0184,8.2168,0,9.4975,3.9365,11.3783,9.744,3.8938,11.9689,9.5979,5.981,6.9436,9.5982,10.8132,7.6947,9.6914,12.9851,9.05,7.7705,6.622,3.0278,9.1579,0,0.5333,8.8253,4.0959,10.338,7.1485,3.8042,6.846,0.5333,1.881,0,10.1235,11.9503,6.1987,9.8498,2.0464,11.3744,10.349,10.8441,11.9919,5.4125,9.5214,3.1779,5.0915,1.6943,10.1275,10.2712,8.6175,8.7448,11.029,10.3681,8.2426,8.2825,2.7685,7.2913,7.0249,3.5526,0,8.9622,0.5333,0.9218,15.1948,9.4139,9.7707,9.7661,13.9573,5.5566,8.9414,11.1292,2.4521,1.6943,12.2955,8.9622,11.8337,9.8644,10.7868,7.9039,11.5639,12.0724,12.7195,0.9218,7.8426,9.6808,9.7003,11.1398,11.8253,8.3631,6.6415,11.0568,6.5272,8.1525,9.1443,3.8497,9.7847,7.8676,9.2209,5.1103,3.3139,8.5066,6.7946,3.6585,9.6769,5.7726,5.8641,6.5955,9.6972,0,9.7648,9.2466,12.3808,7.0834,0,6.8404,9.6531,6.6519,7.069,5.3663,8.6532,6.4555,4.0577,14.4277,14.5635,8.5742,5.4125,6.2757,10.6979,8.6865,1.482,2.0464,7.3438,3.0278,7.7255,0,0,5.5837,8.082,9.1454,3.1779,5.7246,12.0879,9.1143,7.4361,7.8397,9.5302,0,9.7589,9.4604,10.6381,9.6,11.0425,14.3888,6.3248,8.1705,7.3076,10.7732,2.7685,8.2255,10.3341,9.7484,9.4457,10.3175,11.0053,8.3454,10.0426,1.2276,0,12.4374,0.9218,0.5333,7.5473,0,3.4965,0.5333,8.9229,8.5572,12.7119,1.6943,0,10.3706,4.1332,8.1861,1.4797,0,0,2.0464,10.3866,2.5655,4.9936,1
TCGA-BH-A1EU-11,2,9.6481,8.2777,0,11.6462,11.6898,10.8989,12.6562,4.4125,0,4.1875,7.6413,0,9.5825,2.2296,11.7994,9.0316,5.5584,10.7559,9.9725,7.8709,8.7115,9.7823,10.8023,7.8935,7.8065,13.3376,8.8156,8.8773,6.6352,2.0268,9.2392,0,2.7082,9.0876,4.3266,10.687,7.4916,7.024,7.1667,2.0268,3.9208,0,10.3033,12.1757,5.5584,9.4015,1.157,11.718,10.3826,12.1684,11.6503,6.1141,9.4171,4.5702,6.4749,0,10.541,9.8452,8.745,8.9687,11.0675,10.0203,8.2835,8.9616,2.2296,9.3412,6.965,2.957,0.6915,7.9412,0.6915,2.2296,14.5477,10.1641,9.6624,9.6529,13.6144,4.607,8.9562,10.5182,1.157,2.4074,12.6315,8.5097,10.0887,11.2304,11.1877,8.0233,10.4858,12.2601,9.7679,0,8.3904,10.0664,9.6336,11.454,11.4918,11.153,8.059,9.4719,5.0702,7.886,8.2976,2.838,9.7161,8.1177,8.3691,5.8628,3.7334,8.4677,5.7354,5.2902,10.1833,7.848,7.793,7.0172,10.0756,0,9.7761,8.8942,9.8021,8.3745,3.861,6.9106,10.9132,7.976,8.3904,4.4535,10.0212,6.4137,6.0078,12.0186,11.8331,8.7797,6.3715,7.071,10.1602,7.6099,2.5716,3.7334,5.8628,4.2817,7.2565,0,0,4.4935,7.7433,9.735,3.354,6.225,12.2568,9.3521,7.7317,7.9009,8.3957,0,10.407,8.8313,10.7326,9.0479,11.2578,13.8144,6.562,8.3745,8.1524,9.8394,5.0702,6.5045,9.1576,10.3591,10.01,10.963,11.1401,8.688,10.0887,1.157,0,11.7847,0.6915,0,7.5823,0,5.1965,0.6915,8.7757,8.4192,12.6669,2.0268,0,10.2591,4.2354,8.45,2.7082,0,0,2.2296,11.1581,3.861,4.7458,1
TCGA-BH-A0BQ-11,2,9.818,7.6506,1.6385,11.5944,11.1783,10.6092,12.366,5.4068,0,4.5486,8.1931,0,9.1057,2.1315,11.4591,9.5611,4.9547,10.8212,9.9398,7.2788,7.8488,10.0451,10.5986,8.0939,8.1504,13.2759,8.7312,8.2761,6.8204,2.7903,9.3589,0,2.1315,9.2806,3.7288,10.4742,7.1813,7.946,7.3738,2.9567,4.4955,0,10.3513,12.2992,5.4632,9.5645,1.1815,11.9023,10.4824,12.3971,11.9951,6.6965,9.649,6.397,5.477,2.1315,10.4751,9.7345,8.8162,9.1958,10.9959,9.957,8.3358,8.7455,3.4783,9.6843,7.229,5.3778,0,8.3731,2.2643,0,14.5255,9.5287,9.3965,9.8675,12.9857,4.7882,9.4153,10.5959,3.4783,2.1315,12.6626,9.4541,10.2086,11.9383,11.9751,8.7399,11.0137,12.4958,9.8911,0,6.9144,9.7914,9.5353,11.0386,11.2589,10.1083,9.0084,9.177,6.6668,7.926,8.2362,3.3645,9.6634,9.7459,8.6993,5.6928,3.818,8.395,6.8471,5.477,9.5137,7.0121,7.143,7.6323,10.2132,0,9.3983,9.089,10.3527,9.8775,7.8828,7.3738,12.5699,7.9826,9.2797,3.7741,10.8881,6.561,5.7841,12.7476,12.3945,8.9066,6.3897,6.4881,11.0117,7.9509,3.8606,4.9349,6.5802,4.9547,7.13,0,0,4.1625,8.8837,9.7445,3.304,6.9194,11.819,9.1168,8.4691,8.2503,8.0323,0,10.7746,8.588,10.4254,8.7226,11.2041,13.3412,5.1901,8.8377,7.8031,9.8981,3.1749,4.9149,9.5196,9.6391,9.4748,10.7447,10.7305,8.5182,10.0194,1.8222,0,11.7975,0,0,7.1897,0,3.6821,0,9.0676,8.0894,12.4063,1.6385,0,10.2487,6.8058,8.6666,4.0928,0,0.8839,1.428,10.4708,4.4404,4.6248,1
TCGA-GI-A2C9-11,2,10.1605,8.076,2.6801,11.4906,11.5022,10.8943,12.2359,6.0631,1.1844,4.417,8.2429,0,10.044,3.3087,11.4411,9.3392,4.7765,11.3518,9.4253,6.4308,7.6032,10.1679,10.6106,7.498,8.6716,13.6949,9.0017,8.2061,7.2937,3.2616,8.4448,0,1.6903,8.8278,5.2803,10.6135,7.5698,5.0641,7.3341,0.3986,4.6724,0,10.094,12.0015,5.75,10.0026,1.1844,11.2421,10.5815,12.3344,11.4611,5.689,9.4134,5.9414,6.0423,1.5405,10.2794,10.1625,9.0962,9.2152,10.5782,9.985,8.722,8.9423,3.4414,9.872,7.6165,4.3284,1.6903,9.2314,1.3734,0.7104,14.8871,9.5066,9.5197,9.7832,13.6762,7.0314,8.959,10.7139,2.75,3.2616,12.5822,9.9225,10.114,10.6897,11.4471,8.0351,11.5974,12.6443,10.2412,0.3986,6.9886,9.3337,9.9138,10.935,11.9334,10.2915,8.1113,9.6328,7.6451,7.895,8.2261,4.282,9.8033,8.3239,9.1737,4.8096,3.6012,8.7067,7.234,5.0364,9.6368,7.2612,6.9631,7.1938,9.9608,0.3986,9.6895,9.2868,10.6391,8.0811,4.234,7.7167,10.6115,8.2744,9.1302,4.4384,9.5166,7.5231,5.9112,12.7672,12.4511,8.7816,6.6972,6.4308,10.4983,9.0053,3.5235,3.7451,7.5056,5.4047,7.688,0,0,6.0354,8.5183,9.0725,2.9999,7.6266,11.6962,8.9007,7.2431,8.0188,8.7941,0,10.1111,9.736,10.4482,9.1244,11.0418,13.9072,6.1497,8.5205,7.4878,10.8117,2.0641,7.0349,10.1914,10.0488,9.9645,10.6844,10.7186,8.891,9.9488,1.3734,0,11.6886,0.9668,0,7.1653,0,3.2616,0,8.8765,8.518,12.4537,2.75,0,10.432,7.1907,8.2744,3.1626,0.3986,0.7104,3.1104,10.0265,3.8443,5.2565,1
TCGA-BH-A1F2-11,2,9.4268,9.4833,0,11.7535,11.6645,10.8628,12.5935,5.3755,0,4.4676,8.0989,0.3667,9.666,2.0646,11.8057,8.7493,4.9586,12.3451,9.5773,6.5749,7.8665,9.7888,10.4706,7.419,9.8221,13.1311,9.0639,8.0571,7.2207,2.99,9.5982,0,0.9016,8.9127,3.4381,10.5736,7.2864,5.4727,6.6266,1.8498,4.0301,0,10.1274,11.7845,6.5123,9.8069,0.6587,11.4018,10.6929,11.1055,12.3175,6.5259,9.1197,6.5305,5.4346,0.3667,10.4157,9.9827,9.18,8.9299,11.1314,9.4984,8.6544,8.6017,2.2515,8.8489,7.1173,4.4293,1.4522,8.9654,0.6587,0.6587,14.9996,9.8977,9.3862,9.8877,13.4312,6.2192,8.9179,10.8173,3.1862,2.7,12.3646,9.2288,10.8679,10.4665,11.1038,8.2627,10.9974,12.3399,12.3066,0.3667,7.9633,9.3902,9.6665,11.2864,11.3484,9.3438,8.7955,10.518,4.4293,8.303,9.9021,3.4381,9.6148,7.7018,9.0299,5.7381,3.6525,8.7013,6.4178,4.2869,10.0746,7.2346,6.5837,6.7324,10.0973,1.1094,10.491,9.1677,11.2862,8.1186,6.5031,7.4191,10.4099,7.6493,7.615,4.4676,9.603,6.7324,5.8437,14.3044,14.1894,8.5368,5.7691,6.4658,9.922,7.6129,1.8532,2.417,6.8163,4.2869,7.3102,0,0,5.1705,8.112,9.3438,2.7629,5.7065,11.7049,9.6619,7.1953,7.8412,7.8265,0,11.1481,8.1424,11.0509,9.1494,11.4004,13.9927,6.842,8.7301,8.132,10.7998,4.4098,7.4093,9.8938,9.9021,10.0401,10.4741,10.8491,8.4923,9.9306,2.9365,0,12.2199,0.3667,0,7.5158,0,2.7629,0,9.0001,8.568,12.8525,1.4522,0,10.3029,3.8679,8.389,2.2515,0,0.3667,2.99,10.8164,4.9586,3.6853,1
TCGA-BH-A18V-11,2,10.4542,7.193,0,11.8213,10.8473,10.2362,12.5238,6.3529,0,4.2558,9.8951,0,8.0296,3.06,9.7633,9.6428,6.9348,11.7886,9.1587,6.757,7.2954,10.3469,10.4983,6.7173,9.1334,14.5868,10.1481,8.3825,7.747,1.9767,6.1689,0,0.5746,8.1263,5.0782,10.2652,6.8456,5.1194,8.4446,0.5746,4.5551,0,9.7994,11.4644,4.9471,10.3352,0,10.4562,10.5863,11.5051,12.2444,3.9708,9.4426,7.0459,4.5551,0,10.762,7.8176,8.7337,9.2049,9.5622,10.203,9.6959,9.4934,1.5642,9.3363,8.5744,3.3641,3.06,10.2256,0,2.7807,14.6861,9.2885,8.6484,9.8957,11.0939,2.297,5.6837,10.6293,0.9845,3.2939,11.4546,9.1941,7.3309,9.0336,11.4405,6.1189,11.0036,11.1528,10.6719,0,9.6865,7.8392,10.0152,9.5891,10.7082,10.843,7.7891,10.7898,7.3353,8.9418,9.8346,3.4311,11.4068,7.6307,10.4627,6.273,2.559,9.0282,7.9576,5.2734,9.0119,9.3761,6.2076,8.6448,9.4303,0,5.099,10.2391,11.8492,7.6901,8.245,8.7922,9.9382,8.5542,8.4098,7.5388,8.7665,5.3789,3.5564,12.6656,11.8581,9.6857,7.3613,6.539,9.9475,9.0708,3.9735,2.1457,6.5237,3.7784,7.4608,0,0,4.8767,7.2981,8.904,3.6152,5.099,9.4076,9.6518,7.2682,7.9231,7.8424,0,8.8033,7.6236,11.6154,9.0878,11.9172,13.7119,2.8799,7.0828,7.4488,11.6109,5.429,6.7635,8.9114,9.6342,9.0119,9.9288,10.5812,9.5529,9.3761,0,0,10.7766,0,0,8.3952,0,1.9767,0,9.1904,7.3527,13.0302,2.6741,0,10.0336,7.4728,6.2171,3.2939,0,0.5746,2.4339,10.0316,5.7638,3.4311,1
TCGA-BH-A1FM-11,2,9.6178,7.9631,0,11.6894,11.6929,10.7622,12.363,5.4908,0.6876,4.6331,7.991,0,10.2021,1.1514,11.7908,8.9785,5.1621,11.142,9.6088,6.9724,8.1201,9.9914,10.6468,7.0985,8.6788,13.3533,8.9513,8.441,6.893,3.6202,9.6384,0,3.3008,8.8063,3.6202,10.8588,7.7868,6.25,6.9759,1.1514,4.272,0,10.3212,12.2452,6.2089,9.8301,1.5018,11.7014,10.9062,11.2339,11.8811,5.9907,9.3734,6.5611,6.065,0,10.497,10.0695,8.6561,9.1231,10.9062,10.0023,8.3441,8.8876,2.6995,9.7958,7.3833,4.5972,1.7835,8.3749,1.9061,0.3844,14.6708,9.7809,9.4491,9.9963,13.2344,6.372,8.8499,10.4562,3.5085,2.63,12.4709,8.9343,10.457,11.3447,11.4541,8.4925,11.0599,12.429,11.0845,0,8.0636,9.5857,9.7475,11.3176,11.4114,10.4534,8.1515,9.7713,4.9072,8.0083,9.1404,4.0506,9.7739,8.7244,8.8811,5.6831,4.5032,8.7275,6.123,3.8816,9.6317,7.6856,6.5565,7.1534,10.2463,0.3844,10.0467,9.1435,8.9602,8.0303,6.3452,6.9933,11.3559,7.6496,8.4474,4.3817,10.1807,6.8286,6.3067,12.5843,12.362,8.8093,5.5855,6.6383,10.1031,7.8512,3.3012,3.6556,6.2672,3.7568,6.6515,0,0,4.7025,7.867,9.4753,3.2553,5.2915,11.8358,9.2457,7.4715,8.1122,7.6355,0,10.2111,9.4243,10.8802,9.4697,11.3865,13.9361,6.9828,8.5343,8.2121,10.4455,2.1238,6.0781,9.7723,9.8972,10.2277,10.9802,10.9826,8.7603,10.1047,2.0191,0,11.9205,0.6876,0.3844,7.6834,0,3.3875,0.3844,8.7805,8.176,12.7132,1.1514,0,10.4123,5.9628,8.5378,2.313,0,0,3.1099,10.8208,4.1282,4.5603,1
TCGA-BH-A0AU-11,2,10.4323,7.4822,0,11.7278,10.9832,10.6372,12.4614,4.5376,0,3.9206,8.3156,0,9.1699,1.7759,11.3376,9.2947,6.1884,10.5356,9.7732,7.7493,8.465,10.2887,10.6478,7.7601,7.77,13.9196,9.2246,9.0464,7.6512,4.2919,9.3884,0,2.9002,8.7459,3.4193,10.738,7.601,5.6981,7.4592,1.1455,5.2997,0,10.3182,12.0889,6.2122,10.2447,0.4896,11.7314,11.0419,12.022,11.6875,6.1146,9.3918,7.8051,6.3255,1.9368,10.4735,9.294,9.6275,9.176,10.6569,9.5864,9.2649,8.7848,2.8199,10.2552,7.3634,3.9586,3.1829,9.065,1.7759,1.7759,14.489,10.1039,9.0759,10.4456,12.2789,4.9114,8.3518,10.3702,3.9956,3.7577,12.2295,9.1537,9.8391,11.3108,11.5285,8.2009,9.8723,12.8325,9.3271,0.4896,7.6395,9.4752,9.8591,11.2056,11.1277,9.391,8.633,9.7029,4.9496,8.0623,8.8456,0.8546,9.9091,8.9936,9.192,5.8062,3.4193,8.5761,6.7066,5.3718,9.5252,8.6018,6.87,7.6685,9.8345,0,9.795,9.7395,9.4287,9.2847,6.7614,8.1915,12.5153,8.3747,9.172,7.7247,10.2854,7.3703,6.9429,12.0946,11.2841,8.9365,5.7746,6.8947,10.6099,7.9792,3.1253,4.1348,6.0008,3.2458,7.3347,0,0,3.1829,7.5374,9.7911,3.1173,5.4672,11.1576,8.8058,8.8239,8.7835,7.589,0,10.1103,7.4256,11.2705,8.5421,11.7391,12.6491,6.3543,7.8487,8.539,10.71,2.6446,5.7957,9.175,10.3742,9.7476,11.0271,10.5617,9.053,9.8478,3.1829,0,11.8764,0.8546,0,8.2917,0.4896,4.5123,0,8.7621,7.9907,12.8522,2.2131,0,10.1883,8.7504,8.5073,3.714,0,0.8546,3.1173,11.2792,5.0051,2.6446,1
TCGA-BH-A0BT-11,2,9.9021,6.0096,0,11.8615,11.8113,10.7322,12.9716,5.6079,1.1403,4.5534,8.6825,0,9.2373,0.8503,11.1636,9.0609,5.4178,10.4948,9.9992,7.9228,8.2766,10.3525,10.8922,7.116,7.0573,13.8198,9.6062,8.8015,7.1609,2.4371,8.5878,0,1.1403,8.8437,3.1089,10.6625,6.7028,7.5765,7.2435,1.5884,4.5032,0,10.3178,12.0359,4.9215,9.6772,1.1403,11.5335,10.5884,12.3271,12.0624,5.733,9.8031,6.8705,5.7546,0.8503,10.5433,9.0544,8.7832,8.8272,10.5012,9.8991,8.5983,8.8002,3.2974,9.0696,7.9056,4.3972,2.4371,8.4205,1.5884,2.326,14.8745,9.4601,9.3876,10.1836,12.2805,4.2528,8.3405,10.5884,3.0402,2.2057,12.557,9.9556,9.3998,11.2671,11.8762,7.449,10.0812,12.1821,8.3897,0,7.9488,9.3175,9.3858,10.8255,11.1887,10.3856,8.0152,9.5655,7.3468,8.3459,8.7713,2.326,10.3214,9.2864,9.2864,5.6887,3.3551,8.5681,6.6109,5.4579,9.8466,7.9299,7.0647,8.004,9.8966,0.4869,9.1163,9.6751,8.6294,9.3623,8.055,7.8519,11.8392,7.717,8.8687,7.0253,10.7397,5.6079,4.6943,11.637,10.6639,8.9989,5.733,7.0029,10.3228,7.6533,3.0416,3.1745,5.7653,4.6943,6.8202,0,0,4.6717,7.6711,9.9075,3.7489,7.2473,11.6353,9.5693,8.1579,7.5826,6.8047,0,9.8333,9.1277,11.1752,9.1584,11.6688,12.7721,4.9022,8.0264,8.6043,10.432,5.7759,5.6999,9.4226,10.2903,9.9964,11.0445,10.7649,9.0023,9.9225,1.7692,0,11.4546,0.4869,0,8.0308,0.4869,4.6943,0,8.8425,7.6095,12.7987,2.7268,0,10.4071,4.058,8.0017,4.0923,0,0.4869,2.4371,10.3899,2.7268,3.1089,1
