"","ID","Beneficio","Compra","Acidez","AcidoCitrico","pH","CloruroSodico","Densidad","Azucar","Sulfatos","Alcohol","Etiqueta","CalifProductor","Clasificacion","Region","PrecioBotella"
"3271",14404,599,"1",1.1,0.26,8.72,-0.102,1.00979,9.1,NA,10.2,"B",3,"***","1",5.19
"3272",1400,599,"1",1.32,0.47,7.37,0.071,0.94826,7.3,-0.75,9.2,"R",3,"*","1",1.85
"3273",14018,598,"1",0.89,0.43,8.17,0.781,0.99118,9.9,-0.97,12.3,"B",4,"***","2",3.08
"3274",8329,598,"1",0.12,0.26,7.58,-0.494,0.97982,8.6,0.63,NA,"R",2,"*","1",2.62
"3275",8383,598,"1",0.32,1.17,8.51,0.036,0.99168,10.4,NA,12.2,"M",3,"*","2",1.84
"3276",10655,598,"1",0.82,3.04,7.59,0.367,0.9954,11.1,0.4,NA,"R",2,"***","3",1.73
"3277",6599,598,"1",-0.21,1.15,8.02,0.435,0.9962,8.4,0.36,13.5,"R",3,NA,"1",1
"3278",11638,598,"1",1.01,0.17,6.81,0.022,1.08437,7.9,NA,8.1,"R",2,"***","1",4.14
"3279",8923,598,"1",-0.74,1.66,8.44,0.436,0.9991,11.4,-2.86,12,"B",3,"*","1",2.36
"3280",843,598,"1",0.73,2.04,8.25,0.057,1.02042,10.8,-0.48,14,"R",4,"*","1",3.24
"3281",16032,598,"1",-0.47,0.57,7.36,-0.368,1.00188,6.3,1.59,9,"R",5,"**","2",1
"3282",11937,598,"1",0.23,0.36,7.2,0.039,1.04372,8.9,2.16,9.9,"R",2,NA,"3",1.76
"3283",14707,598,"1",0.46,0.42,8.27,0.269,0.99477,8.8,3.03,10.9,"R",3,"**","3",3.24
"3284",6950,597,"1",0.24,0.69,8.14,0.048,0.9918,8.8,0.34,13.6,"M",5,"**","3",2.31
"3285",3968,597,"1",1.64,0.44,8.5,-0.053,0.99519,12.4,0.18,13.1,"B",2,"***","1",1
"3286",11758,597,"1",-1.2,1.73,8.34,0.157,0.89974,8,0.47,8.1,"R",2,"**","2",5.07
"3287",2870,597,"1",0.16,0.3,8.63,0.579,1.0443,10.2,1.78,19.2,"R",1,"*","3",5.94
"3288",1645,596,"1",1.43,0.84,7.93,0.027,0.98985,13.9,0.32,22.2,"B",1,"***","2",5.19
"3289",1347,596,"1",0.34,-1.48,8.11,0.044,1.04344,8.2,1.27,9.2,"B",2,"***","1",2.12
"3290",5527,596,"1",0.06,0.32,8.69,0.434,0.93059,8,0.49,9,"B",2,"****","3",1.29
"3291",14806,596,"1",1.68,-0.52,8.23,-0.264,0.97294,11.2,0.6,11.8,"B",3,"*","3",6.34
"3292",15,596,"1",0.22,0.49,8.28,-0.15,1.05918,9,-0.4,10.2,"R",5,"**","1",4.75
"3293",12,596,"1",0.27,1.05,8.22,-0.007,0.9962,9.7,0.26,15,"R",1,NA,"2",2.44
"3294",13519,596,"1",2.035,0.1,7.65,0.053,0.99362,5.7,-1.07,9.3,"R",2,"**","2",3.31
"3295",13881,596,"1",0.11,-1.01,8.04,0.045,0.9928,11.5,0.05,12,"R",2,"**","1",1.89
"3296",14838,596,"1",-0.43,0.38,8.3,-0.397,0.96816,8.2,0.16,13.2,"B",3,"***","3",6.66
"3297",6704,596,"1",0.21,0.68,8.65,-0.162,1.02349,18.9,3.02,19.3,"MB",3,"**","2",3.64
"3298",4549,596,"1",-0.97,1.33,8.27,0.04,0.95421,9,0.55,17.8,"B",4,"***","3",1.74
"3299",14537,595,"1",0.31,0.91,8.34,0.101,1.00578,10.1,NA,11.1,"R",2,"*","1",1.73
"3300",14105,595,"1",0.26,0.4,7.9,-0.063,0.9925,10,0.3,10.1,"R",2,NA,"1",2.77
"3301",8240,595,"1",0.53,0.54,8.67,NA,1.03016,10.8,0.33,13.4,"M",2,NA,"3",2.74
"3302",8559,595,"1",1.79,0.44,8.17,NA,0.9949,6.2,0.45,16.8,"M",1,"***","1",5.31
"3303",5998,595,"1",0.19,0.47,6.9,1.027,0.96219,12.8,0.51,13.8,"R",2,"***","3",6.66
"3304",15724,595,"1",0.37,0.7,7.26,-0.669,1.03763,12.5,-0.78,15.5,"B",5,"*","1",1
"3305",9181,594,"1",0.3,0.35,7.49,NA,0.94455,7.2,NA,13.4,"R",5,"***","2",2.03
"3306",4128,594,"1",0.19,-1.1,7.6,0.189,0.99546,6.4,0.63,6.7,"M",2,"*","1",2.39
"3307",1664,594,"1",0.12,-0.69,7.52,0.313,0.99634,8.2,0.59,8.3,"M",3,NA,"1",1.63
"3308",9072,594,"1",-0.98,0.32,7.81,-0.185,0.99412,6.7,1.09,18.6,"R",2,"*","3",2.16
"3309",261,594,"1",-0.48,-0.88,8.58,-0.313,0.97751,5.9,0.69,14.5,"M",3,"**","2",3.11
"3310",16098,593,"1",-0.68,0.28,7.89,0.037,0.99074,5.4,-0.85,10.3,"M",1,"***","3",2.71
"3311",365,593,"1",0.48,0.3,8.64,0.037,0.97418,11.4,-1.22,15.5,"R",2,"**","3",2.9
"3312",13385,593,"1",1.81,0.32,7.33,-0.432,0.99176,8.2,0.46,13.1,"R",4,"***","1",2.68
"3313",13375,593,"1",0.66,0.49,8.03,0.035,0.99749,10.3,0.34,10.7,"R",4,NA,"3",1.14
"3314",8565,593,"1",-0.57,0.66,7.97,-0.018,1.03997,9.6,0.48,NA,"R",3,"**","1",2.37
"3315",1217,593,"1",-1.09,0.48,8.52,-0.254,0.99808,13.1,0.64,13.5,"R",3,"*","3",1.65
"3316",2906,593,"1",1.35,0.29,7.13,0.036,0.99168,6,0.43,12.2,"R",3,"**","3",1.7
"3317",13269,593,"1",0.24,0.41,7.51,0.046,0.9998,13.9,0.39,14.9,"R",3,"**","2",3.36
"3318",13452,592,"1",-1.2,0.39,7.98,0.04,1.02011,9.7,-1.68,13.5,"M",2,"**","1",1.74
"3319",1270,592,"1",-0.57,0.68,8.47,0.045,1.00094,8.2,0.4,8.6,"R",3,"**","2",1.34
"3320",11332,592,"1",1.74,-0.58,8.19,0.351,0.99461,13.4,0.49,14.3,"M",3,"*","3",4.65
"3321",2248,592,"1",0.34,0.28,7.95,0.764,0.97158,14.3,1.85,15.6,"R",3,"*","2",1.67
"3322",3186,592,"1",-0.17,-0.35,7.71,0.04,1.04353,12.5,-0.14,15.3,"R",2,NA,"1",2.12
"3323",13186,592,"1",0.3,0.26,8.64,0.037,0.99727,11.6,-1.54,12.3,"R",2,"****","2",3.76
"3324",2342,591,"1",-0.52,0.95,8.25,0.025,0.95794,4.8,-1.23,13.1,"B",1,"***","2",1.04
"3325",4349,591,"1",0.2,0.46,8.63,-0.264,0.994,9,-0.77,10.4,"M",6,"**","3",1
"3326",11893,591,"1",0.66,-1.43,6.84,0.676,0.9978,6.6,0.56,9.9,"B",3,"**","3",2.52
"3327",590,591,"1",0.26,1.37,8.39,0.029,0.99011,10.1,0.34,12,"R",2,"*","3",4.74
"3328",72,591,"1",0.44,0.22,7.74,-0.992,1.02618,12.6,0.53,NA,"M",2,"*","1",1.31
"3329",7854,591,"1",0.18,0.38,7.34,0.229,0.96232,10.8,2.02,11.3,"R",2,"**","1",2.75
"3330",3594,591,"1",-0.73,0.28,8.35,0.051,0.97074,8.9,-0.06,9.2,"R",2,"***","1",1.66
"3331",8625,591,"1",0.23,0.61,8.33,NA,1.01371,9.2,0.52,9.8,"M",2,"*","3",6.35
"3332",15677,591,"1",1.31,-0.39,7,0.044,0.9972,8.2,0.5,9.1,"R",3,"*","1",1.43
"3333",16074,590,"1",0.19,1.74,8.36,0.055,1.03279,15.2,-0.13,16,"R",2,"**","3",2.98
"3334",13390,590,"1",1.715,-1.11,8.62,0.114,1.0279,13.9,-0.57,14.9,"M",3,"*","3",3.27
"3335",13405,590,"1",-0.78,-0.24,8.2,1.124,1.06645,5.3,0.29,15.8,"R",2,"*","3",1.15
"3336",13649,590,"1",1.05,0.13,7.71,0.63,0.99558,8.7,-2.64,9.4,"B",2,"*","3",1
"3337",4987,590,"1",-0.48,-0.81,7.61,NA,0.99556,12.4,1.58,12.5,"M",3,"**","3",2.73
"3338",3487,590,"1",0.18,0.8,8.14,0.039,0.99678,9.5,1.9,10.4,"M",2,"**","1",1.08
"3339",421,589,"1",-0.73,-0.32,7.66,0.025,0.9915,10.1,0.33,11.2,"R",3,"***","1",3.6
"3340",13966,589,"1",1.17,0.27,7.86,0.057,1.03386,10.9,1.17,11.4,"B",2,"***","2",1.2
"3341",7042,589,"1",0.28,0.25,8.2,-0.95,0.99475,14.3,0.55,14.7,"R",2,"**","2",2.06
"3342",12058,589,"1",0.37,-0.07,8.35,0.321,0.98664,13.5,0.21,13.8,"B",2,"**","1",1
"3343",4757,589,"1",0.29,1.24,7.99,0.046,1.01327,8.8,0.37,9.7,"M",4,"*","2",1.07
"3344",12681,589,"1",0.32,-1.34,8.49,0.444,0.97329,9,0.5,9.1,"B",2,"***","3",3.48
"3345",3983,589,"1",0.26,0.28,7.44,-0.079,0.98918,10.1,1.54,NA,"M",2,"**","1",2.97
"3346",6057,589,"1",-1.18,0.32,8.25,0.467,0.9953,4.5,1.91,5.9,"B",5,NA,"3",6.26
"3347",5986,588,"1",0.24,0.28,6.8,-0.351,0.95715,6.9,-0.42,15.3,"R",2,"**","3",1.96
"3348",15143,588,"1",0.26,0.72,8.3,0.052,0.99546,8,0.58,10.4,"M",2,"*","1",1.61
"3349",1330,588,"1",1.65,-0.62,6.87,0.159,1.03784,10.5,0.51,10.6,"M",2,"**","3",1.13
"3350",11786,588,"1",0.44,-0.46,7.96,0.057,0.95258,6.9,0.36,9.7,"M",3,"**","3",3
"3351",8505,588,"1",0.16,0.34,8.29,-0.222,0.99365,5.1,0.58,14.2,"M",2,"****","3",1.77
"3352",8577,588,"1",0.27,1.31,8.12,0.268,0.96257,11.6,-0.36,12.1,"M",3,"**","1",2.95
"3353",13432,587,"1",0.86,0.58,7.18,0.034,0.99129,17.5,1.53,18,"R",1,"**","2",3.29
"3354",12369,587,"1",0.43,-0.35,7.71,0.027,0.9883,2.2,1.57,5.6,"B",3,"*","1",2.14
"3355",2663,587,"1",0.25,0.24,8.69,-0.28,0.94674,10.4,2.2,10.7,"M",2,"**","2",3.91
"3356",9489,587,"1",0.19,0.04,7.73,0.056,0.9995,9.7,0.44,15.5,"R",2,"**","2",1.1
"3357",14002,586,"1",-0.21,2,7.71,0.05,1.01923,9.8,0.52,11.1,"MB",3,"***","3",1.09
"3358",8279,586,"1",-0.83,0.22,7.92,0.041,0.88983,9.5,0.48,9.9,"B",3,"*","3",4.76
"3359",10365,586,"1",-1.63,3.32,7.71,-0.296,0.98389,8.6,NA,11.9,"R",4,"***","3",1
"3360",15930,586,"1",-0.99,0.26,8.04,-0.339,0.99076,12.7,0.49,15.9,"M",3,NA,"2",1.12
"3361",12864,586,"1",0.84,0.23,7.81,0.031,0.99296,12.9,NA,13.9,"R",2,"*","1",2.82
"3362",14119,586,"1",0.32,-0.41,8.31,0.53,0.99362,8.8,-1.26,11,"R",3,"***","2",1.48
"3363",6509,586,"1",1.53,0.27,7.73,0.033,0.9959,12,0.39,12.7,"R",4,"***","3",2.6
"3364",6425,586,"1",1.55,1.05,7.9,0.054,0.9998,7.4,NA,8.1,"R",3,"***","2",2.24
"3365",10077,585,"1",-0.08,0.28,8.68,0.044,0.91008,11.3,2,12,"B",2,NA,"2",4.16
"3366",12590,585,"1",0.31,0.32,8.52,0.024,0.99208,11.9,0.02,12.6,"R",3,"**","2",2.09
"3367",2685,585,"1",0.22,0.28,7.4,0.504,0.9917,14.3,1.1,14.7,"M",2,"*","2",5.82
"3368",13861,585,"1",-0.57,-0.39,7.74,0.13,0.9928,11.9,-0.33,12.4,"B",4,"***","3",1.44
"3369",14722,585,"1",-0.4,-0.87,7.92,0.038,0.99206,8.1,1.14,14,"M",2,"**","2",1.18
"3370",867,585,"1",0.22,-2.24,8.4,0.637,1.03059,6.4,0.48,9.1,"M",2,"*","2",1
"3371",4,585,"1",2.64,-0.88,7.95,0.037,0.99518,7.9,0.48,22,"M",3,"***","3",3.38
"3372",117,585,"1",0.43,0.35,8.09,0.489,0.95018,9.8,0.5,14.7,"B",2,"*","1",1.98
"3373",7329,585,"1",1.62,-0.47,8.12,0.083,0.97164,7.7,0.91,12.1,"R",2,"*","1",1.5
"3374",13066,585,"1",0.41,0.78,8.14,0.104,1.03817,7.2,3.17,7.6,"R",3,"*","3",1
"3375",4725,584,"1",0.14,0.3,7.76,-0.182,0.99268,7.3,NA,NA,"M",3,"*","3",1.61
"3376",9985,584,"1",0.3,-1.11,8.27,-0.516,0.94894,6.8,0.22,12.2,"R",4,"**","2",3.3
"3377",9613,584,"1",0.24,0.47,8.63,0.057,1.0005,11,0.66,11.5,"R",4,"*","3",1.3
"3378",16019,583,"1",0.18,1.67,8.19,0.041,0.9926,7.5,0.74,8.2,"B",3,"****","1",3.36
"3379",12173,583,"1",1.03,0.36,8.29,0.029,0.90825,8.7,0.63,8.9,"R",3,"**","2",2.3
"3380",12412,583,"1",0.39,-0.65,7.98,0.031,0.96938,9.7,0.4,9.8,"R",3,"**","3",1
"3381",13961,583,"1",0.36,0.59,7.03,0.152,0.97085,10.6,1.05,11.5,"B",7,"*","3",1.49
"3382",59,583,"1",0.36,0.26,8.46,0.051,0.9976,7.1,1.62,10.8,"B",2,"*","1",1.28
"3383",5796,583,"1",0.23,-0.64,8.38,0.043,0.99305,9.8,0.7,10.4,"R",3,"**","3",1.89
"3384",9623,583,"1",0.26,0.23,8.06,0.034,0.9952,10.6,1.19,11.4,"R",1,NA,"3",2.22
"3385",12811,583,"1",0.85,0.63,7.9,0.111,1.00304,9.3,2.13,17.4,"R",3,"**","2",1.86
"3386",9317,583,"1",0.645,-0.65,8.3,-0.038,0.96474,8.7,-1.24,10.1,"R",3,"*","2",1.08
"3387",8372,583,"1",0.365,0.14,8.51,-0.124,0.9941,13.3,-1.12,14,"R",3,"**","3",1
"3388",7402,583,"1",0.25,0.97,7.86,-0.294,0.99184,10.6,0.75,22.3,"R",3,"**","1",1.53
"3389",6242,583,"1",0.14,-0.57,7.98,0.04,0.953,6,-1.27,13.9,"M",1,"***","3",5.19
"3390",1023,583,"1",0.29,0.13,8.24,0.044,0.992,10.5,1.71,12.6,"R",3,"***","1",3.87
"3391",903,582,"1",0.2,-0.01,7.32,0.279,1.03306,5.8,3.05,17.6,"M",4,"*","1",2.82
"3392",13114,582,"1",0.18,0.22,7.74,-0.283,0.994,8.1,1.6,9.4,"R",1,"**","2",2.37
"3393",8401,582,"1",0.38,-0.32,8.33,NA,0.96714,12,3.88,13,"B",3,NA,"2",1
"3394",5724,582,"1",1.23,0.62,7.3,0.063,0.99323,11.3,0.45,12,"R",2,"**","3",1.43
"3395",5056,582,"1",0.36,0.28,6.94,0.034,0.99151,7.1,-0.41,12.5,"M",2,NA,"1",3.46
"3396",1010,582,"1",0.23,-2.21,8.67,0.044,0.95071,9,0.56,9.5,"R",4,"***","2",1.65
"3397",8783,582,"1",0.71,0.38,8.21,0.044,1.04702,9.6,NA,14.4,"R",3,"**","2",2.57
"3398",7196,582,"1",0.29,0.23,8.04,0.024,0.99551,12.2,0.38,12.3,"R",2,"***","1",6.63
"3399",7021,582,"1",1.41,0.18,7.18,0.183,0.97548,7.8,0.53,12.7,"M",2,"**","1",1
"3400",11577,582,"1",0.2,-1.07,8.08,-0.236,0.9926,9.7,0.61,10.2,"B",3,"***","2",2.61
"3401",11850,582,"1",0.18,0.4,8.45,-0.005,0.9923,6.1,0.32,10.2,"M",4,"***","1",4.76
"3402",2762,582,"1",0.25,-0.52,8.57,0.082,0.9995,10.5,-0.59,10.6,"B",4,"**","3",1.9
"3403",936,582,"1",1.7,0.32,8.01,0.053,0.94295,6.9,-0.66,8.8,"B",2,"***","3",2.23
"3404",16069,581,"1",0.18,0.49,8.2,0.041,1.01218,5.1,0.49,13.1,"R",5,"**","3",1.63
"3405",5318,581,"1",0.24,0.78,8.41,0.629,0.992,14.8,-0.71,15,"R",3,"***","1",1.7
"3406",7320,581,"1",0.85,0.4,8.32,-0.779,0.9974,12.5,1.14,13.3,"R",6,"**","2",1.72
"3407",2724,581,"1",0.41,0.27,7.72,0.629,0.99672,14.9,0.41,15.4,"R",2,"*","1",1.65
"3408",12111,580,"1",2.13,0.28,7.89,0.048,0.9936,11,1.02,15.6,"R",2,"*","1",3.57
"3409",3345,580,"1",0.16,0.44,6.85,-0.265,0.9932,13.5,1.3,14.4,"B",3,"***","3",3.67
"3410",1841,580,"1",1.63,0.19,8.51,-0.075,0.99522,14.2,0.78,15.1,"R",2,"***","2",2.6
"3411",12966,580,"1",0.12,0.24,8.7,0.585,0.9948,8.9,0.78,10,"B",3,"**","2",1.2
"3412",7156,580,"1",0.39,-1.08,8.06,0.036,1.03982,8,0.76,11.2,"M",4,"*","2",1
"3413",7872,580,"1",0.14,0.36,7.68,0.22,0.9956,8.8,0.35,11.1,"B",4,"***","2",1.17
"3414",9457,580,"1",-0.61,0.52,8.14,0.146,0.99628,4.7,NA,5.9,"R",2,"*","3",5.07
"3415",6721,580,"1",0.18,0.5,7.24,0.042,0.9984,8.4,0.46,9.1,"M",3,"***","3",3.75
"3416",10098,580,"1",0.45,0.53,7.65,0.238,1.01009,10.2,1.51,10.7,"R",4,"*","3",1.51
"3417",3742,580,"1",1.37,0.29,8.5,0.035,0.99567,11.7,0.38,16.3,"M",2,"***","1",2.38
"3418",5299,580,"1",0.18,0.36,8.32,0.473,1.03923,10.5,0.95,11.4,"R",2,"**","2",1.65
"3419",12320,580,"1",-0.82,2.13,7.77,-0.46,1.0008,8.1,0.07,13.6,"R",9,"**","2",1.23
"3420",9056,580,"1",0.27,0.3,8.04,0.909,0.97944,13.9,1.68,14.8,"R",2,"*","1",1.11
"3421",5069,579,"1",-0.29,2.06,8.03,0.625,0.99926,15.9,0.51,16.2,"M",6,NA,"3",3.42
"3422",12778,579,"1",0.96,-0.23,8.64,-0.579,0.9892,9.2,1.83,19.1,"R",3,"**","1",3.27
"3423",5504,579,"1",0.36,1.24,8.23,-0.001,0.98945,9.7,0.64,NA,"R",3,"*","3",1
"3424",8257,579,"1",-0.02,0.49,7.46,-0.556,1.03431,13.1,-0.43,13.4,"M",4,"**","1",2
"3425",4183,579,"1",1.33,-1.68,7.8,-0.263,1.02763,4.8,1.84,10.5,"B",3,"***","1",1.15
"3426",7981,579,"1",-0.66,0.07,8.41,-0.416,0.997,7.7,NA,10,"R",3,"*","3",2.14
"3427",3017,579,"1",0.28,1.04,8.28,0.67,0.97087,6.6,0.01,11.8,"R",3,"*",NA,1.77
"3428",6335,579,"1",0.39,0.39,6.97,-0.033,0.99851,9.1,-0.24,15.4,"M",2,"*","1",1.38
"3429",481,579,"1",0.28,0.4,8.35,0.048,1.01553,8.7,0.5,13.8,"R",2,"*","2",1
"3430",10773,578,"1",-0.25,-1.26,8.63,0.036,0.9409,6.8,1.94,17.4,"B",2,"***","1",2.45
"3431",10641,578,"1",0.16,0.37,8.8,0.031,1.00222,9.6,-2.92,11.7,"R",2,"***","1",1.66
"3432",4321,578,"1",-0.27,0.41,7.66,-0.055,0.97551,6.6,-0.49,10.8,"R",3,"*","2",1.1
"3433",10259,578,"1",1.95,-0.21,8.44,0.038,0.99143,8.7,0.43,18.5,"R",3,"**","3",5.48
"3434",13744,578,"1",-0.27,0.86,7.27,0.057,0.99756,13.5,0.3,23.3,"B",2,"***","2",1.94
"3435",10177,578,"1",1.83,1.46,8.55,0.06,0.99495,7.8,0.82,8.8,"R",5,"****","1",5.89
"3436",5251,577,"1",-0.71,1.26,8.62,0.048,1.00492,12.5,0.5,12.6,"M",2,"***","1",3.41
"3437",13990,577,"1",0.26,-0.01,8.44,0.038,0.98308,13.9,-2.49,14.4,"R",2,"***","1",4.47
"3438",8952,577,"1",0.43,0.34,8.1,0.037,1.02884,9.1,0.64,15.1,"R",4,NA,"1",5.55
"3439",1313,577,"1",0.27,3.12,8.57,-0.416,0.9962,10,2.13,10.5,"R",3,"****","3",1.35
"3440",8379,577,"1",1.38,0.17,8.54,0.073,1.03446,7.2,-0.48,8.8,"R",2,"*","2",2.33
"3441",6785,576,"1",0.79,1.82,8.06,0.047,1.04381,7.7,NA,14.2,"R",2,"**","1",1.8
"3442",6575,576,"1",1.09,-1.15,8.02,0.636,0.98581,10.4,0.3,10.9,"R",2,"****","1",4.15
"3443",12819,576,"1",0.75,0.15,8.18,-0.003,0.94617,8.8,0.54,14.1,"R",1,"***","1",1.43
"3444",8073,576,"1",0.86,0.51,7.66,-0.409,1.04315,7,0.47,8.9,"R",3,"*","2",1.5
"3445",390,576,"1",-1.21,1.92,7.84,0.048,0.96491,9.2,-0.69,10.3,"R",4,"*","2",3.62
"3446",13824,576,"1",0.21,0.36,7.67,-0.481,1.04299,8.7,0.48,8.8,"B",2,"***","1",3.55
"3447",10561,575,"1",0.27,0.17,8.72,0.043,0.9932,13.9,1.43,14.9,"R",3,"**","1",1.16
"3448",432,575,"1",1.22,0.47,8.14,-0.303,0.9981,3.5,0.84,7.7,"R",6,"***","2",1.04
"3449",6150,575,"1",0.785,-1.46,7.4,0.093,0.9994,11.3,0.84,11.4,"M",5,"*","1",4.29
"3450",15892,575,"1",-0.91,1.61,8.06,-0.521,0.99067,12.8,0.73,13.7,"M",1,"**","3",2.21
"3451",13488,575,"1",0.24,0.33,8.38,0.327,1.0216,8.6,-0.87,9.1,"R",2,NA,"1",2.77
"3452",13517,575,"1",0.34,0.36,8.52,0.363,1.04085,12.4,0.49,13.1,"R",2,"*","3",2.97
"3453",12817,575,"1",0.26,0.36,7.14,-0.181,0.97077,9.4,NA,16.6,"B",3,"***","1",4.52
"3454",7878,575,"1",0.31,-0.06,7.96,0.532,1.01831,12.2,-1.08,12.7,"M",2,"***","2",4.26
"3455",3368,575,"1",1.82,0.34,8.73,0.052,0.99627,12.2,0.52,13,"B",3,"**","2",1.95
"3456",2700,575,"1",1.29,1.36,8.08,0.623,0.94667,6.7,2.11,11.5,"M",2,"**","2",4.4
"3457",8163,575,"1",0.25,-0.64,8.64,NA,0.97302,4.9,0.83,8.9,"R",3,"*","2",1.09
"3458",315,575,"1",0.32,1.7,8.47,-0.551,0.99463,10.9,1.21,11.3,"M",3,"***","1",1.04
"3459",163,574,"1",0.29,0.38,7.85,-0.65,1.03069,7.7,0.36,18.2,"M",1,"**","2",1.3
"3460",10261,574,"1",1.22,0.93,7.87,0.682,0.96119,10.2,0.35,10.6,"MM",2,"**","2",2.57
"3461",12478,574,"1",0.29,1.1,8.63,0.033,0.98794,8.7,1.61,9.5,"R",2,"*","1",1.36
"3462",10682,574,"1",0.39,0.39,8.53,0.094,0.99131,11.4,0.37,11.5,"R",2,"*","1",1.2
"3463",14147,574,"1",0.63,3.52,7.36,0.047,0.99303,10.8,-0.07,11.8,"R",4,"**","1",1.61
"3464",4980,574,"1",0.28,0.14,8.1,-0.162,1.04598,10.9,0.44,11.4,"R",1,"*","1",2.51
"3465",13339,574,"1",1.03,0.49,8.25,-0.8,0.97341,13.5,0.42,13.7,"R",3,"**","3",1.7
"3466",12443,574,"1",0.2,0.55,7.48,0.2,0.99044,9.2,1.86,12.2,"R",3,"*","3",1.88
"3467",8447,573,"1",0.255,0.16,7.81,0.328,0.98162,8.3,0.06,8.6,"R",2,"**","2",2.26
"3468",3668,573,"1",0.76,-0.9,7.95,-0.107,1.03642,12.1,-0.47,NA,"B",2,"***","3",1.95
"3469",11063,573,"1",2.15,0.15,8.45,0.065,0.93442,7.6,0.53,12.1,"R",3,"*","3",1.01
"3470",1087,573,"1",0.26,0.49,8.34,0.037,0.966,8.4,0.53,9.7,"B",2,"***","2",3.7
"3471",2117,573,"1",0.41,-0.41,8.16,-0.468,0.99172,8.9,0.57,20.6,"R",2,NA,"1",7.01
"3472",12437,573,"1",-0.35,0.49,7.3,-0.49,1.03354,8.9,0.38,13,"R",3,"**","3",5.29
"3473",1343,573,"1",0.22,1.4,7.94,0.039,1.01668,8.4,1.33,10.2,"R",2,"**","1",4.23
"3474",9178,573,"1",0.38,0.42,8.15,0.042,1.03784,12,0.56,12.9,"R",4,"*","2",3.3
"3475",14621,573,"1",1.46,1.94,8.03,-0.162,0.9983,8.3,-0.68,9.9,"R",2,"**","1",1
"3476",7248,572,"1",0.32,1.84,7.23,0.209,0.99732,12.5,0.78,12.6,"M",4,"****","3",4.41
"3477",1827,572,"1",0.31,-1.08,8.07,0.333,0.9959,9.3,-1.36,9.4,"R",2,"*","3",2.71
"3478",15647,572,"1",0.33,0.14,7.99,0.531,0.99475,13.3,2.13,13.6,"R",2,"**","1",1
"3479",14256,572,"1",0.46,0.72,8.17,0.605,1.09679,6.3,0.53,9.4,"R",3,"**","3",4.29
"3480",7956,572,"1",0.3,0.21,8.48,0.033,0.99332,8.2,0.42,9,"R",0,"**","2",1.21
"3481",7224,572,"1",0.31,0.24,8.05,0.031,0.99397,9.8,-2.55,9.9,"R",3,"*","2",2.82
"3482",7001,572,"1",0.4,0.18,8,-0.42,0.9962,8.2,2.19,8.9,"MB",2,"*","1",5.75
"3483",7557,572,"1",0.17,0.33,7.63,0.574,0.99362,16.4,-1.19,17.4,"M",2,"****","2",1.34
"3484",2844,572,"1",0.75,0.5,7.71,0.036,0.97286,10,-0.59,11,"R",2,"*","3",2.07
"3485",16070,571,"1",0.33,0.28,8.17,0.051,1.04049,11.1,1.13,12,"R",3,"**","1",5.27
"3486",9390,571,"1",0.665,0.61,7.94,-0.451,1.01267,7.2,0.32,7.7,"B",5,"*","3",5.03
"3487",14029,571,"1",0.23,1,8.23,0.046,0.99365,12.2,1.34,12.3,"R",2,"***","2",1
"3488",2985,571,"1",0.56,0.93,8.27,0.042,0.98767,6.9,0.48,7.6,"R",1,"**","2",1.34
"3489",7720,570,"1",0.09,1.99,7.72,0.036,0.95165,12.4,-0.71,12.5,"R",2,"*","1",1.68
"3490",11006,570,"1",0.24,0.3,8.35,-0.09,0.9927,10,NA,11.8,"R",3,"***","2",4.78
"3491",5427,570,"1",0.33,-0.27,8.04,-0.448,0.99474,6.5,-0.19,8.9,"R",3,"**","3",6.38
"3492",4002,570,"1",-0.88,1.45,7,0.039,1.02714,6.7,0.61,10.4,"R",3,"*","1",6.86
"3493",6719,570,"1",0.25,-0.44,7.99,0.4,1.03724,6.2,-1.1,9,"M",3,NA,"1",1.11
"3494",447,570,"1",-1.22,1.82,7.74,-0.343,0.998,11.2,0.35,11.7,"R",2,"**","1",2.94
"3495",8117,570,"1",0.02,-0.57,8.36,0.036,1.02731,4.2,-0.2,12.1,"R",2,"*","1",1
"3496",14829,570,"1",0.21,1.1,8.02,0.042,0.9958,7.9,-1.7,8.4,"R",3,"***","1",2.57
"3497",8474,569,"1",0.33,-1.05,8.56,0.016,0.96847,12,0.62,14,"M",1,"*","2",4.36
"3498",855,569,"1",0.28,1.71,8.59,0.028,0.99303,13.4,1.17,NA,"M",2,"*","1",1.3
"3499",6979,569,"1",0.31,0.36,8.08,0.052,0.9933,13.7,1.48,14.4,"MB",2,"***","3",1.42
"3500",10520,569,"1",0.38,0.28,6.91,0.464,0.98959,11,0.42,17.3,"M",1,"**","1",1.29
"3501",12767,569,"1",0.31,-0.77,7.67,0.085,0.99708,8.1,1.7,9.5,"R",5,"**","2",1.44
"3502",5061,569,"1",-2.48,-0.77,7.87,0.037,0.9906,10.9,0.71,12.3,"R",3,"***","1",6.52
"3503",14084,568,"1",0.19,0.28,7.66,0.044,1.03487,11.1,1.68,11.2,"M",2,"**","1",1.95
"3504",4391,568,"1",1.66,1.24,7.34,0.048,1.02043,10.7,0.62,11.3,"R",1,"**","1",1.43
"3505",10757,568,"1",1.16,0.57,8.16,0.208,0.97578,10.8,0.43,11.6,"B",2,"**","3",1
